Славгород|(региональное)|22|АлтайскийКрай|-
Славск|СлавскийРайон|39|КалининградскаяОбласть|района
Славянск-на-Кубани|СлавянскийРайон|23|КраснодарскийКрай|района
Сланцы|СланцевскийРайон|47|ЛенинградскаяОбласть|района
Слободской|СлободскойРайон|43|КировскаяОбласть|района
Слюдянка|СлюдянскийРайон|38|ИркутскаяОбласть|района
Смоленск|(региональное)|67|СмоленскаяОбласть|региона
Снегири|ИстринскийРайон|50|МосковскаяОбласть|-
Снежинск|(региональное)|74|ЧелябинскаяОбласть|-
Снежногорск|(региональное)|51|МурманскаяОбласть|-
Собинка|СобинскийРайон|33|ВладимирскаяОбласть|района
Советск|(региональное)|39|КалининградскаяОбласть|-
Советск|СоветскийРайон|43|КировскаяОбласть|района
Советск|ЩекинскийРайон|71|ТульскаяОбласть|-
СоветскаяГавань|(региональное)|27|ХабаровскийКрай|-
Советский|СоветскийРайон|86|Ханты-МансийскийАвтономныйокруг-ЮграАвтономныйокруг|района
Сокол|СокольскийРайон|35|ВологодскаяОбласть|района
Солигалич|СолигаличскийРайон|44|КостромскаяОбласть|района
Соликамск|(региональное)|59|ПермскийКрай|-
Солнечногорск|СолнечногорскийРайон|50|МосковскаяОбласть|района
Солнечногорск-2|СолнечногорскийРайон|50|МосковскаяОбласть|-
Солнечногорск-25|СолнечногорскийРайон|50|МосковскаяОбласть|-
Солнечногорск-30|СолнечногорскийРайон|50|МосковскаяОбласть|-
Солнечногорск-7|СолнечногорскийРайон|50|МосковскаяОбласть|-
Сольвычегодск|КотласскийРайон|29|АрхангельскаяОбласть|-
Соль-Илецк|Соль-ИлецкийРайон|56|ОренбургскаяОбласть|района
Сольцы|СолецкийРайон|53|НовгородскаяОбласть|района
Сольцы2|СолецкийРайон|53|НовгородскаяОбласть|-
Сорочинск|(региональное)|56|ОренбургскаяОбласть|-
Сорск|(региональное)|19|ХакасияРеспублика|-
Сортавала|(региональное)|10|КарелияРеспублика|-
Сосенский|КозельскийРайон|40|КалужскаяОбласть|-
Сосновка|ВятскополянскийРайон|43|КировскаяОбласть|-
Сосновоборск|(региональное)|24|КрасноярскийКрай|-
СосновыйБор|(региональное)|47|ЛенинградскаяОбласть|-
Сосногорск|(региональное)|11|КомиРеспублика|-
Сочи|(региональное)|23|КраснодарскийКрай|-
Спас-Деменск|Спас-ДеменскийРайон|40|КалужскаяОбласть|района
Спас-Клепики|КлепиковскийРайон|62|РязанскаяОбласть|района
Спасск|СпасскийРайон|58|ПензенскаяОбласть|района
Спасск-Дальний|(региональное)|25|ПриморскийКрай|-
Спасск-Рязанский|СпасскийРайон|62|РязанскаяОбласть|района
Среднеколымск|СреднеколымскийУлус|14|Саха/Якутия/Республика|района
Среднеуральск|(региональное)|66|СвердловскаяОбласть|-
Сретенск|СретенскийРайон|75|ЗабайкальскийКрай|района
Ставрополь|(региональное)|26|СтавропольскийКрай|региона
СтараяКупавна|НогинскийРайон|50|МосковскаяОбласть|-
СтараяРусса|СтарорусскийРайон|53|НовгородскаяОбласть|района
Старица|СтарицкийРайон|69|ТверскаяОбласть|района
Стародуб|СтародубскийРайон|32|БрянскаяОбласть|района
Старыйкрым|КировскийРайон|91|КрымРеспублика|-
СтарыйОскол|(региональное)|31|БелгородскаяОбласть|района
Стерлитамак|(региональное)|02|БашкортостанРеспублика|района
Стрежевой|(региональное)|70|ТомскаяОбласть|-
Строитель|ЯковлевскийРайон|31|БелгородскаяОбласть|района
Струнино|АлександровскийРайон|33|ВладимирскаяОбласть|-
Ступино|СтупинскийРайон|50|МосковскаяОбласть|района
Суворов|СуворовскийРайон|71|ТульскаяОбласть|района
Судак|(региональное)|91|КрымРеспублика|-
Суджа|СуджанскийРайон|46|КурскаяОбласть|района
Судогда|СудогодскийРайон|33|ВладимирскаяОбласть|района
Суздаль|СуздальскийРайон|33|ВладимирскаяОбласть|района
Суоярви|СуоярвскийРайон|10|КарелияРеспублика|района
Сураж|СуражскийРайон|32|БрянскаяОбласть|района
Сургут|(региональное)|86|Ханты-МансийскийАвтономныйокруг-ЮграАвтономныйокруг|-
Суровикино|СуровикинскийРайон|34|ВолгоградскаяОбласть|района
Сурск|ГородищенскийРайон|58|ПензенскаяОбласть|-
Сусуман|СусуманскийРайон|49|МагаданскаяОбласть|района
Сухиничи|СухиничскийРайон|40|КалужскаяОбласть|района
СухойЛог|СухоложскийРайон|66|СвердловскаяОбласть|-
Сызрань|(региональное)|63|СамарскаяОбласть|-
Сыктывкар|(региональное)|11|КомиРеспублика|региона
Сысерть|СысертскийРайон|66|СвердловскаяОбласть|района
Сычевка|СычевскийРайон|67|СмоленскаяОбласть|района
Сясьстрой|ВолховскийРайон|47|ЛенинградскаяОбласть|-
Тавда|(региональное)|66|СвердловскаяОбласть|-
Таганрог|(региональное)|61|РостовскаяОбласть|-
Тайга|(региональное)|42|КемеровскаяОбласть|-
Тайшет|(региональное)|38|ИркутскаяОбласть|-
Талдом|ТалдомскийРайон|50|МосковскаяОбласть|района
Талица|ТалицкийРайон|66|СвердловскаяОбласть|района
Тамбов|(региональное)|68|ТамбовскаяОбласть|региона
Тара|ТарскийРайон|55|ОмскаяОбласть|района
Тарко-Сале|ПуровскийРайон|89|Ямало-НенецкийАвтономныйокруг|района
Таруса|ТарусскийРайон|40|КалужскаяОбласть|-
Татарск|(региональное)|54|НовосибирскаяОбласть|-
Таштагол|ТаштагольскийРайон|42|КемеровскаяОбласть|района
Тверь|(региональное)|69|ТверскаяОбласть|региона
Теберда|(региональное)|09|Карачаево-ЧеркесскаяРеспублика|-
Тейково|ТейковскийРайон|37|ИвановскаяОбласть|района
Темников|ТемниковскийРайон|13|МордовияРеспублика|района
Темрюк|ТемрюкскийРайон|23|КраснодарскийКрай|района
Терек|ТерскийРайон|07|Кабардино-БалкарскаяРеспублика|района
Тетюши|ТетюшскийРайон|16|ТатарстанРеспублика|района
Тимашевск|ТимашевскийРайон|23|КраснодарскийКрай|района
Тихвин|ТихвинскийРайон|47|ЛенинградскаяОбласть|района
Тихорецк|ТихорецкийРайон|23|КраснодарскийКрай|района
Тобольск|(региональное)|72|ТюменскаяОбласть|-
Тогучин|ТогучинскийРайон|54|НовосибирскаяОбласть|района
Тольятти|(региональное)|63|СамарскаяОбласть|-
Томари|ТомаринскийРайон|65|СахалинскаяОбласть|района
Томмот|АлданскийУлус|14|Саха/Якутия/Республика|-
Томск|(региональное)|70|ТомскаяОбласть|районаирегиона
Топки|ТопкинскийРайон|42|КемеровскаяОбласть|района
Торжок|(региональное)|69|ТверскаяОбласть|-
Торопец|ТоропецкийРайон|69|ТверскаяОбласть|района
Тосно|ТосненскийРайон|47|ЛенинградскаяОбласть|района
Тотьма|ТотемскийРайон|35|ВологодскаяОбласть|района
Трехгорный|(региональное)|74|ЧелябинскаяОбласть|-
Трехгорный-1|(региональное)|74|ЧелябинскаяОбласть|-
Троицк|(региональное)|74|ЧелябинскаяОбласть|-
Троицк|(региональное)|77|МоскваГород|-
Трубчевск|ТрубчевскийРайон|32|БрянскаяОбласть|района
Туапсе|ТуапсинскийРайон|23|КраснодарскийКрай|района
Туймазы|ТуймазинскийРайон|02|БашкортостанРеспублика|района
Тула|(региональное)|71|ТульскаяОбласть|региона
Тулун|(региональное)|38|ИркутскаяОбласть|-
Туран|Пий-ХемскийРайон|17|ТываРеспублика|района
Туринск|ТуринскийРайон|66|СвердловскаяОбласть|района
Тутаев|ТутаевскийРайон|76|ЯрославскаяОбласть|района
Тында|(региональное)|28|АмурскаяОбласть|-
Тырныауз|ЭльбрусскийРайон|07|Кабардино-БалкарскаяРеспублика|района
Тюкалинск|ТюкалинскийРайон|55|ОмскаяОбласть|района
Тюмень|(региональное)|72|ТюменскаяОбласть|-
Уварово|(региональное)|68|ТамбовскаяОбласть|-
Углегорск|УглегорскийРайон|65|СахалинскаяОбласть|района
Углич|УгличскийРайон|76|ЯрославскаяОбласть|района
Удачный|МирнинскийУлус|14|Саха/Якутия/Республика|-
Удомля|УдомельскийРайон|69|ТверскаяОбласть|района
Ужур|УжурскийРайон|24|КрасноярскийКрай|района
Узловая|УзловскийРайон|71|ТульскаяОбласть|района
Улан-Удэ|(региональное)|03|БурятияРеспублика|региона
Ульяновск|(региональное)|73|УльяновскаяОбласть|региона
Унеча|УнечскийРайон|32|БрянскаяОбласть|района
Урай|(региональное)|86|Ханты-МансийскийАвтономныйокруг-ЮграАвтономныйокруг|-
Урень|УренскийРайон|52|НижегородскаяОбласть|района
Уржум|УржумскийРайон|43|КировскаяОбласть|района
Урус-Мартан|Урус-МартановскийРайон|20|ЧеченскаяРеспублика|района
Урюпинск|(региональное)|34|ВолгоградскаяОбласть|-
Усинск|(региональное)|11|КомиРеспублика|-
Усмань|УсманскийРайон|48|ЛипецкаяОбласть|района
Усолье|УсольскийРайон|59|ПермскийКрай|района
Усолье-Сибирское|(региональное)|38|ИркутскаяОбласть|-
Уссурийск|(региональное)|25|ПриморскийКрай|-
Усть-Джегута|Усть-ДжегутинскийРайон|09|Карачаево-ЧеркесскаяРеспублика|района
Усть-Илимск|(региональное)|38|ИркутскаяОбласть|-
Усть-Катав|(региональное)|74|ЧелябинскаяОбласть|-
Усть-Кут|(региональное)|38|ИркутскаяОбласть|-
Усть-Лабинск|Усть-ЛабинскийРайон|23|КраснодарскийКрай|района
Устюжна|УстюженскийРайон|35|ВологодскаяОбласть|района
Уфа|(региональное)|02|БашкортостанРеспублика|районаирегиона
Ухта|(региональное)|11|КомиРеспублика|-
Учалы|УчалинскийРайон|02|БашкортостанРеспублика|района
Уяр|УярскийРайон|24|КрасноярскийКрай|района
Фатеж|ФатежскийРайон|46|КурскаяОбласть|района
Феодосия|(региональное)|91|КрымРеспублика|-
Фокино|(региональное)|25|ПриморскийКрай|-
Фокино|ДятьковскийРайон|32|БрянскаяОбласть|-
Фролово|(региональное)|34|ВолгоградскаяОбласть|-
Фрязино|(региональное)|50|МосковскаяОбласть|-
Фурманов|ФурмановскийРайон|37|ИвановскаяОбласть|района
Хабаровск|(региональное)|27|ХабаровскийКрай|региона
Хадыженск|АпшеронскийРайон|23|КраснодарскийКрай|-
Ханты-Мансийск|(региональное)|86|Ханты-МансийскийАвтономныйокруг-ЮграАвтономныйокруг|региона
Харабали|ХарабалинскийРайон|30|АстраханскаяОбласть|района
Харовск|ХаровскийРайон|35|ВологодскаяОбласть|района
Хасавюрт|(региональное)|05|ДагестанРеспублика|-
Хвалынск|(региональное)|64|СаратовскаяОбласть|-
Хилок|ХилокскийРайон|75|ЗабайкальскийКрай|района
Химки|(региональное)|50|МосковскаяОбласть|-
Холм|ХолмскийРайон|53|НовгородскаяОбласть|района
Холмск|ХолмскийРайон|65|СахалинскаяОбласть|района
Хотьково|Сергиево-ПосадскийРайон|50|МосковскаяОбласть|-
Цивильск|ЦивильскийРайон|21|ЧувашскаяРеспублика-Чувашия|района
Цимлянск|ЦимлянскийРайон|61|РостовскаяОбласть|района
Чадан|Дзун-ХемчикскийРайон|17|ТываРеспублика|района
Чайковский|(региональное)|59|ПермскийКрай|-
Чапаевск|(региональное)|63|СамарскаяОбласть|-
Чаплыгин|ЧаплыгинскийРайон|48|ЛипецкаяОбласть|района
Чебаркуль|(региональное)|74|ЧелябинскаяОбласть|-
Чебоксары|(региональное)|21|ЧувашскаяРеспублика-Чувашия|региона
Чегем|ЧегемскийРайон|07|Кабардино-БалкарскаяРеспублика|района
Чекалин|СуворовскийРайон|71|ТульскаяОбласть|-
Челябинск|(региональное)|74|ЧелябинскаяОбласть|региона
Чердынь|ЧердынскийРайон|59|ПермскийКрай|района
Черемхово|(региональное)|38|ИркутскаяОбласть|-
Черепаново|ЧерепановскийРайон|54|НовосибирскаяОбласть|района
Череповец|(региональное)|35|ВологодскаяОбласть|-
Черкесск|(региональное)|09|Карачаево-ЧеркесскаяРеспублика|региона
Чермоз|ИльинскийРайон|59|ПермскийКрай|-
Черноголовка|НогинскийРайон|50|МосковскаяОбласть|-
Черногорск|(региональное)|19|ХакасияРеспублика|-
Чернушка|ЧернушинскийРайон|59|ПермскийКрай|района
Черняховск|ЧерняховскийРайон|39|КалининградскаяОбласть|района
Чехов|ЧеховскийРайон|50|МосковскаяОбласть|района
Чехов-2|ЧеховскийРайон|50|МосковскаяОбласть|-
Чехов-3|ЧеховскийРайон|50|МосковскаяОбласть|-
Чехов-8|ЧеховскийРайон|50|МосковскаяОбласть|-
Чистополь|ЧистопольскийРайон|16|ТатарстанРеспублика|района
Чита|(региональное)|75|ЗабайкальскийКрай|региона
Чкаловск|ЧкаловскийРайон|52|НижегородскаяОбласть|района
Чудово|ЧудовскийРайон|53|НовгородскаяОбласть|района
Чулым|ЧулымскийРайон|54|НовосибирскаяОбласть|района
Чулым-3|ЧулымскийРайон|54|НовосибирскаяОбласть|-
Чусовой|(региональное)|59|ПермскийКрай|-
Чухлома|ЧухломскийРайон|44|КостромскаяОбласть|района
Шагонар|Улуг-ХемскийРайон|17|ТываРеспублика|района
Шадринск|(региональное)|45|КурганскаяОбласть|-
Шали|ШалинскийРайон|20|ЧеченскаяРеспублика|района
Шарыпово|(региональное)|24|КрасноярскийКрай|-
Шарья|ШарьинскийРайон|44|КостромскаяОбласть|района
Шатура|ШатурскийРайон|50|МосковскаяОбласть|района
Шахтерск|УглегорскийРайон|65|СахалинскаяОбласть|-
Шахты|(региональное)|61|РостовскаяОбласть|-
Шахунья|(региональное)|52|НижегородскаяОбласть|-
Шацк|ШацкийРайон|62|РязанскаяОбласть|района
Шебекино|(региональное)|31|БелгородскаяОбласть|района
Шелехов|(региональное)|38|ИркутскаяОбласть|-
Шенкурск|ШенкурскийРайон|29|АрхангельскаяОбласть|района
Шилка|ШилкинскийРайон|75|ЗабайкальскийКрай|района
Шимановск|(региональное)|28|АмурскаяОбласть|-
Шиханы|(региональное)|64|СаратовскаяОбласть|-
Шлиссельбург|КировскийРайон|47|ЛенинградскаяОбласть|-
Шумерля|(региональное)|21|ЧувашскаяРеспублика-Чувашия|-
Шумиха|ШумихинскийРайон|45|КурганскаяОбласть|района
Шуя|ШуйскийРайон|37|ИвановскаяОбласть|района
Щекино|ЩекинскийРайон|71|ТульскаяОбласть|района
Щелкино|ЛенинскийРайон|91|КрымРеспублика|-
Щелково|ЩелковскийРайон|50|МосковскаяОбласть|района
Щербинка|(региональное)|77|МоскваГород|-
Щигры|(региональное)|46|КурскаяОбласть|района
Щучье|ЩучанскийРайон|45|КурганскаяОбласть|района
Электрогорск|(региональное)|50|МосковскаяОбласть|-
Электросталь|(региональное)|50|МосковскаяОбласть|-
Электроугли|НогинскийРайон|50|МосковскаяОбласть|-
Элиста|(региональное)|08|КалмыкияРеспублика|региона
Энгельс|(региональное)|64|СаратовскаяОбласть|-
Энгельс-19|(региональное)|64|СаратовскаяОбласть|-
Энгельс-2|(региональное)|64|СаратовскаяОбласть|-
Эртиль|ЭртильскийРайон|36|ВоронежскаяОбласть|района
Юбилейный|(региональное)|50|МосковскаяОбласть|-
Югорск|(региональное)|86|Ханты-МансийскийАвтономныйокруг-ЮграАвтономныйокруг|-
Южа|ЮжскийРайон|37|ИвановскаяОбласть|района
Южно-Сахалинск|(региональное)|65|СахалинскаяОбласть|региона
Южно-Сухокумск|(региональное)|05|ДагестанРеспублика|-
Южноуральск|(региональное)|74|ЧелябинскаяОбласть|-
Юрга|(региональное)|42|КемеровскаяОбласть|-
Юрьевец|ЮрьевецкийРайон|37|ИвановскаяОбласть|района
Юрьев-Польский|Юрьев-ПольскийРайон|33|ВладимирскаяОбласть|района
Юрюзань|Катав-ИвановскийРайон|74|ЧелябинскаяОбласть|-
Юхнов|ЮхновскийРайон|40|КалужскаяОбласть|района
Юхнов-1|ЮхновскийРайон|40|КалужскаяОбласть|-
Юхнов-2|ЮхновскийРайон|40|КалужскаяОбласть|-
Ядрин|ЯдринскийРайон|21|ЧувашскаяРеспублика-Чувашия|района
Якутск|(региональное)|14|Саха/Якутия/Республика|региона
Ялта|(региональное)|91|КрымРеспублика|-
Ялуторовск|ЯлуторовскийРайон|72|ТюменскаяОбласть|района
Янаул|ЯнаульскийРайон|02|БашкортостанРеспублика|района
Яранск|ЯранскийРайон|43|КировскаяОбласть|района
Яровое|(региональное)|22|АлтайскийКрай|-
Ярославль|(региональное)|76|ЯрославскаяОбласть|региона
Ярцево|ЯрцевскийРайон|67|СмоленскаяОбласть|района
Ясногорск|ЯсногорскийРайон|71|ТульскаяОбласть|района
Ясный|ЯсненскийРайон|56|ОренбургскаяОбласть|района
Яхрома|ДмитровскийРайон|50|МосковскаяОбласть|-
